[2022-03-22 11:22:02 PM-train.py-INFO:2022-03-22 23:22:02.329256, Epoch: [001/020], Step: [0001/4779], Loss: 2.4759]
[2022-03-23 05:15:26 AM-train.py-INFO:2022-03-23 05:15:26.790124, Epoch: [008/020], Step: [0196/4779], Loss: 0.6660]
[2022-03-23 05:15:28 AM-train.py-INFO:2022-03-23 05:15:28.808268, Epoch: [008/020], Step: [0201/4779], Loss: 0.6651]
[2022-03-23 05:15:31 AM-train.py-INFO:2022-03-23 05:15:31.076812, Epoch: [008/020], Step: [0206/4779], Loss: 0.6629]
[2022-03-23 05:15:33 AM-train.py-INFO:2022-03-23 05:15:33.288253, Epoch: [008/020], Step: [0211/4779], Loss: 0.6719]
[2022-03-23 05:15:35 AM-train.py-INFO:2022-03-23 05:15:35.508695, Epoch: [008/020], Step: [0216/4779], Loss: 0.6710]
[2022-03-23 05:15:37 AM-train.py-INFO:2022-03-23 05:15:37.888775, Epoch: [008/020], Step: [0221/4779], Loss: 0.6683]
[2022-03-23 05:15:40 AM-train.py-INFO:2022-03-23 05:15:40.093482, Epoch: [008/020], Step: [0226/4779], Loss: 0.6674]
[2022-03-23 05:15:42 AM-train.py-INFO:2022-03-23 05:15:42.497664, Epoch: [008/020], Step: [0231/4779], Loss: 0.6698]
[2022-03-23 05:15:44 AM-train.py-INFO:2022-03-23 05:15:44.701714, Epoch: [008/020], Step: [0236/4779], Loss: 0.6871]
[2022-03-23 05:15:46 AM-train.py-INFO:2022-03-23 05:15:46.904766, Epoch: [008/020], Step: [0241/4779], Loss: 0.6815]
[2022-03-23 05:15:49 AM-train.py-INFO:2022-03-23 05:15:49.087445, Epoch: [008/020], Step: [0246/4779], Loss: 0.6857]
[2022-03-23 05:15:51 AM-train.py-INFO:2022-03-23 05:15:51.292667, Epoch: [008/020], Step: [0251/4779], Loss: 0.6838]
[2022-03-23 05:15:53 AM-train.py-INFO:2022-03-23 05:15:53.403960, Epoch: [008/020], Step: [0256/4779], Loss: 0.6818]
[2022-03-23 05:15:55 AM-train.py-INFO:2022-03-23 05:15:55.600181, Epoch: [008/020], Step: [0261/4779], Loss: 0.6775]
[2022-03-23 05:15:57 AM-train.py-INFO:2022-03-23 05:15:57.805573, Epoch: [008/020], Step: [0266/4779], Loss: 0.6834]
[2022-03-23 05:15:59 AM-train.py-INFO:2022-03-23 05:15:59.988272, Epoch: [008/020], Step: [0271/4779], Loss: 0.6780]
[2022-03-23 05:16:01 AM-train.py-INFO:2022-03-23 05:16:01.994125, Epoch: [008/020], Step: [0276/4779], Loss: 0.6790]
[2022-03-23 05:16:04 AM-train.py-INFO:2022-03-23 05:16:04.381509, Epoch: [008/020], Step: [0281/4779], Loss: 0.6818]
[2022-03-23 05:16:06 AM-train.py-INFO:2022-03-23 05:16:06.689436, Epoch: [008/020], Step: [0286/4779], Loss: 0.6809]
[2022-03-23 05:16:08 AM-train.py-INFO:2022-03-23 05:16:08.987788, Epoch: [008/020], Step: [0291/4779], Loss: 0.6823]
[2022-03-23 05:16:10 AM-train.py-INFO:2022-03-23 05:16:10.993911, Epoch: [008/020], Step: [0296/4779], Loss: 0.6846]
[2022-03-23 05:16:12 AM-train.py-INFO:2022-03-23 05:16:12.987645, Epoch: [008/020], Step: [0301/4779], Loss: 0.6838]
[2022-03-23 05:16:14 AM-train.py-INFO:2022-03-23 05:16:14.991218, Epoch: [008/020], Step: [0306/4779], Loss: 0.6810]
[2022-03-23 05:16:16 AM-train.py-INFO:2022-03-23 05:16:16.995911, Epoch: [008/020], Step: [0311/4779], Loss: 0.6801]
[2022-03-23 05:16:19 AM-train.py-INFO:2022-03-23 05:16:19.099232, Epoch: [008/020], Step: [0316/4779], Loss: 0.6804]
[2022-03-23 05:16:21 AM-train.py-INFO:2022-03-23 05:16:21.493182, Epoch: [008/020], Step: [0321/4779], Loss: 0.6762]
[2022-03-23 05:16:23 AM-train.py-INFO:2022-03-23 05:16:23.791099, Epoch: [008/020], Step: [0326/4779], Loss: 0.6761]
[2022-03-23 05:16:26 AM-train.py-INFO:2022-03-23 05:16:26.104369, Epoch: [008/020], Step: [0331/4779], Loss: 0.6747]
[2022-03-23 05:16:28 AM-train.py-INFO:2022-03-23 05:16:28.603263, Epoch: [008/020], Step: [0336/4779], Loss: 0.6793]
[2022-03-23 05:16:31 AM-train.py-INFO:2022-03-23 05:16:31.012425, Epoch: [008/020], Step: [0341/4779], Loss: 0.6750]
[2022-03-23 05:16:33 AM-train.py-INFO:2022-03-23 05:16:33.290485, Epoch: [008/020], Step: [0346/4779], Loss: 0.6764]
[2022-03-23 05:16:35 AM-train.py-INFO:2022-03-23 05:16:35.286642, Epoch: [008/020], Step: [0351/4779], Loss: 0.6746]
[2022-03-23 05:16:37 AM-train.py-INFO:2022-03-23 05:16:37.289136, Epoch: [008/020], Step: [0356/4779], Loss: 0.6769]
[2022-03-23 05:16:39 AM-train.py-INFO:2022-03-23 05:16:39.403387, Epoch: [008/020], Step: [0361/4779], Loss: 0.6762]
[2022-03-23 05:16:41 AM-train.py-INFO:2022-03-23 05:16:41.491632, Epoch: [008/020], Step: [0366/4779], Loss: 0.6727]
[2022-03-23 05:16:43 AM-train.py-INFO:2022-03-23 05:16:43.500532, Epoch: [008/020], Step: [0371/4779], Loss: 0.6760]
[2022-03-23 05:16:45 AM-train.py-INFO:2022-03-23 05:16:45.485411, Epoch: [008/020], Step: [0376/4779], Loss: 0.6732]
[2022-03-23 05:16:47 AM-train.py-INFO:2022-03-23 05:16:47.489228, Epoch: [008/020], Step: [0381/4779], Loss: 0.6725]
[2022-03-23 05:16:49 AM-train.py-INFO:2022-03-23 05:16:49.486361, Epoch: [008/020], Step: [0386/4779], Loss: 0.6730]
[2022-03-23 05:16:51 AM-train.py-INFO:2022-03-23 05:16:51.598100, Epoch: [008/020], Step: [0391/4779], Loss: 0.6684]
[2022-03-23 05:16:53 AM-train.py-INFO:2022-03-23 05:16:53.590001, Epoch: [008/020], Step: [0396/4779], Loss: 0.6701]
[2022-03-23 05:16:55 AM-train.py-INFO:2022-03-23 05:16:55.798395, Epoch: [008/020], Step: [0401/4779], Loss: 0.6690]
[2022-03-23 05:16:58 AM-train.py-INFO:2022-03-23 05:16:58.086712, Epoch: [008/020], Step: [0406/4779], Loss: 0.6687]
[2022-03-23 05:17:00 AM-train.py-INFO:2022-03-23 05:17:00.164169, Epoch: [008/020], Step: [0411/4779], Loss: 0.6658]
[2022-03-23 05:17:02 AM-train.py-INFO:2022-03-23 05:17:02.342348, Epoch: [008/020], Step: [0416/4779], Loss: 0.6732]
[2022-03-23 05:17:04 AM-train.py-INFO:2022-03-23 05:17:04.563220, Epoch: [008/020], Step: [0421/4779], Loss: 0.6732]
[2022-03-23 05:17:06 AM-train.py-INFO:2022-03-23 05:17:06.772157, Epoch: [008/020], Step: [0426/4779], Loss: 0.6723]
[2022-03-23 05:17:08 AM-train.py-INFO:2022-03-23 05:17:08.889927, Epoch: [008/020], Step: [0431/4779], Loss: 0.6718]
[2022-03-23 05:17:11 AM-train.py-INFO:2022-03-23 05:17:11.102508, Epoch: [008/020], Step: [0436/4779], Loss: 0.6695]
[2022-03-23 05:17:13 AM-train.py-INFO:2022-03-23 05:17:13.301899, Epoch: [008/020], Step: [0441/4779], Loss: 0.6713]
[2022-03-23 05:17:15 AM-train.py-INFO:2022-03-23 05:17:15.776904, Epoch: [008/020], Step: [0446/4779], Loss: 0.6700]
[2022-03-23 05:17:17 AM-train.py-INFO:2022-03-23 05:17:17.802507, Epoch: [008/020], Step: [0451/4779], Loss: 0.6690]
[2022-03-23 05:17:20 AM-train.py-INFO:2022-03-23 05:17:20.111503, Epoch: [008/020], Step: [0456/4779], Loss: 0.6699]
[2022-03-23 05:17:22 AM-train.py-INFO:2022-03-23 05:17:22.299136, Epoch: [008/020], Step: [0461/4779], Loss: 0.6706]
[2022-03-23 05:17:24 AM-train.py-INFO:2022-03-23 05:17:24.585516, Epoch: [008/020], Step: [0466/4779], Loss: 0.6695]
[2022-03-23 05:17:26 AM-train.py-INFO:2022-03-23 05:17:26.891184, Epoch: [008/020], Step: [0471/4779], Loss: 0.6707]
[2022-03-23 05:17:29 AM-train.py-INFO:2022-03-23 05:17:29.245638, Epoch: [008/020], Step: [0476/4779], Loss: 0.6722]
[2022-03-23 05:17:31 AM-train.py-INFO:2022-03-23 05:17:31.796691, Epoch: [008/020], Step: [0481/4779], Loss: 0.6736]
[2022-03-23 05:17:34 AM-train.py-INFO:2022-03-23 05:17:34.009849, Epoch: [008/020], Step: [0486/4779], Loss: 0.6825]
[2022-03-23 05:17:36 AM-train.py-INFO:2022-03-23 05:17:36.273025, Epoch: [008/020], Step: [0491/4779], Loss: 0.6823]
[2022-03-23 05:17:38 AM-train.py-INFO:2022-03-23 05:17:38.593353, Epoch: [008/020], Step: [0496/4779], Loss: 0.6830]
[2022-03-23 05:17:40 AM-train.py-INFO:2022-03-23 05:17:40.991584, Epoch: [008/020], Step: [0501/4779], Loss: 0.6835]
[2022-03-23 05:17:43 AM-train.py-INFO:2022-03-23 05:17:43.180392, Epoch: [008/020], Step: [0506/4779], Loss: 0.6855]
[2022-03-23 05:17:45 AM-train.py-INFO:2022-03-23 05:17:45.201246, Epoch: [008/020], Step: [0511/4779], Loss: 0.6859]
[2022-03-23 05:17:47 AM-train.py-INFO:2022-03-23 05:17:47.194219, Epoch: [008/020], Step: [0516/4779], Loss: 0.6854]
[2022-03-23 05:17:49 AM-train.py-INFO:2022-03-23 05:17:49.185778, Epoch: [008/020], Step: [0521/4779], Loss: 0.6856]
[2022-03-23 05:17:51 AM-train.py-INFO:2022-03-23 05:17:51.191256, Epoch: [008/020], Step: [0526/4779], Loss: 0.6924]
[2022-03-23 05:17:53 AM-train.py-INFO:2022-03-23 05:17:53.186648, Epoch: [008/020], Step: [0531/4779], Loss: 0.6910]
[2022-03-23 05:17:55 AM-train.py-INFO:2022-03-23 05:17:55.193812, Epoch: [008/020], Step: [0536/4779], Loss: 0.6898]
[2022-03-23 05:17:57 AM-train.py-INFO:2022-03-23 05:17:57.184507, Epoch: [008/020], Step: [0541/4779], Loss: 0.6909]
[2022-03-23 05:17:59 AM-train.py-INFO:2022-03-23 05:17:59.186425, Epoch: [008/020], Step: [0546/4779], Loss: 0.6894]
[2022-03-23 05:18:01 AM-train.py-INFO:2022-03-23 05:18:01.293907, Epoch: [008/020], Step: [0551/4779], Loss: 0.6917]
[2022-03-23 05:18:03 AM-train.py-INFO:2022-03-23 05:18:03.289197, Epoch: [008/020], Step: [0556/4779], Loss: 0.6905]
[2022-03-23 05:18:05 AM-train.py-INFO:2022-03-23 05:18:05.579971, Epoch: [008/020], Step: [0561/4779], Loss: 0.6914]
[2022-03-23 05:18:07 AM-train.py-INFO:2022-03-23 05:18:07.904778, Epoch: [008/020], Step: [0566/4779], Loss: 0.6895]
[2022-03-23 05:18:09 AM-train.py-INFO:2022-03-23 05:18:09.989601, Epoch: [008/020], Step: [0571/4779], Loss: 0.6884]
[2022-03-23 05:18:12 AM-train.py-INFO:2022-03-23 05:18:12.106637, Epoch: [008/020], Step: [0576/4779], Loss: 0.6875]
[2022-03-23 05:18:14 AM-train.py-INFO:2022-03-23 05:18:14.473172, Epoch: [008/020], Step: [0581/4779], Loss: 0.6906]
[2022-03-23 05:18:16 AM-train.py-INFO:2022-03-23 05:18:16.786370, Epoch: [008/020], Step: [0586/4779], Loss: 0.6912]
[2022-03-23 05:18:19 AM-train.py-INFO:2022-03-23 05:18:19.000414, Epoch: [008/020], Step: [0591/4779], Loss: 0.6953]
[2022-03-23 05:18:21 AM-train.py-INFO:2022-03-23 05:18:21.194810, Epoch: [008/020], Step: [0596/4779], Loss: 0.6947]
[2022-03-23 05:18:23 AM-train.py-INFO:2022-03-23 05:18:23.484816, Epoch: [008/020], Step: [0601/4779], Loss: 0.6947]
[2022-03-23 05:18:25 AM-train.py-INFO:2022-03-23 05:18:25.702415, Epoch: [008/020], Step: [0606/4779], Loss: 0.6958]
[2022-03-23 05:18:27 AM-train.py-INFO:2022-03-23 05:18:27.904507, Epoch: [008/020], Step: [0611/4779], Loss: 0.6938]
[2022-03-23 05:18:30 AM-train.py-INFO:2022-03-23 05:18:30.194118, Epoch: [008/020], Step: [0616/4779], Loss: 0.6934]
[2022-03-23 05:18:32 AM-train.py-INFO:2022-03-23 05:18:32.536635, Epoch: [008/020], Step: [0621/4779], Loss: 0.6918]
[2022-03-23 05:18:34 AM-train.py-INFO:2022-03-23 05:18:34.687028, Epoch: [008/020], Step: [0626/4779], Loss: 0.6919]
[2022-03-23 05:18:36 AM-train.py-INFO:2022-03-23 05:18:36.690547, Epoch: [008/020], Step: [0631/4779], Loss: 0.6922]
[2022-03-23 05:18:38 AM-train.py-INFO:2022-03-23 05:18:38.688941, Epoch: [008/020], Step: [0636/4779], Loss: 0.6917]
[2022-03-23 05:18:40 AM-train.py-INFO:2022-03-23 05:18:40.894108, Epoch: [008/020], Step: [0641/4779], Loss: 0.6911]
[2022-03-23 05:18:43 AM-train.py-INFO:2022-03-23 05:18:43.006572, Epoch: [008/020], Step: [0646/4779], Loss: 0.6920]
[2022-03-23 05:18:45 AM-train.py-INFO:2022-03-23 05:18:45.400967, Epoch: [008/020], Step: [0651/4779], Loss: 0.6960]
[2022-03-23 05:18:47 AM-train.py-INFO:2022-03-23 05:18:47.491660, Epoch: [008/020], Step: [0656/4779], Loss: 0.6954]
[2022-03-23 05:18:49 AM-train.py-INFO:2022-03-23 05:18:49.489677, Epoch: [008/020], Step: [0661/4779], Loss: 0.6959]
[2022-03-23 05:18:51 AM-train.py-INFO:2022-03-23 05:18:51.492680, Epoch: [008/020], Step: [0666/4779], Loss: 0.6958]
[2022-03-23 05:18:53 AM-train.py-INFO:2022-03-23 05:18:53.775684, Epoch: [008/020], Step: [0671/4779], Loss: 0.6936]
[2022-03-23 05:18:56 AM-train.py-INFO:2022-03-23 05:18:56.290805, Epoch: [008/020], Step: [0676/4779], Loss: 0.6951]
[2022-03-23 05:18:58 AM-train.py-INFO:2022-03-23 05:18:58.500003, Epoch: [008/020], Step: [0681/4779], Loss: 0.6941]
[2022-03-23 05:19:00 AM-train.py-INFO:2022-03-23 05:19:00.781254, Epoch: [008/020], Step: [0686/4779], Loss: 0.6943]
[2022-03-23 05:19:02 AM-train.py-INFO:2022-03-23 05:19:02.894545, Epoch: [008/020], Step: [0691/4779], Loss: 0.6946]
[2022-03-23 05:19:05 AM-train.py-INFO:2022-03-23 05:19:05.116937, Epoch: [008/020], Step: [0696/4779], Loss: 0.6952]
[2022-03-23 05:19:07 AM-train.py-INFO:2022-03-23 05:19:07.299337, Epoch: [008/020], Step: [0701/4779], Loss: 0.6948]
[2022-03-23 05:19:09 AM-train.py-INFO:2022-03-23 05:19:09.585771, Epoch: [008/020], Step: [0706/4779], Loss: 0.6955]
[2022-03-23 05:19:11 AM-train.py-INFO:2022-03-23 05:19:11.889364, Epoch: [008/020], Step: [0711/4779], Loss: 0.6962]
[2022-03-23 05:19:14 AM-train.py-INFO:2022-03-23 05:19:14.086649, Epoch: [008/020], Step: [0716/4779], Loss: 0.6964]
[2022-03-23 05:19:16 AM-train.py-INFO:2022-03-23 05:19:16.211472, Epoch: [008/020], Step: [0721/4779], Loss: 0.6980]
[2022-03-23 05:19:18 AM-train.py-INFO:2022-03-23 05:19:18.500256, Epoch: [008/020], Step: [0726/4779], Loss: 0.6974]
[2022-03-23 05:19:20 AM-train.py-INFO:2022-03-23 05:19:20.691795, Epoch: [008/020], Step: [0731/4779], Loss: 0.6963]
[2022-03-23 05:19:23 AM-train.py-INFO:2022-03-23 05:19:23.004564, Epoch: [008/020], Step: [0736/4779], Loss: 0.6976]
[2022-03-23 05:19:25 AM-train.py-INFO:2022-03-23 05:19:25.295417, Epoch: [008/020], Step: [0741/4779], Loss: 0.6977]
[2022-03-23 05:19:27 AM-train.py-INFO:2022-03-23 05:19:27.505500, Epoch: [008/020], Step: [0746/4779], Loss: 0.6977]
[2022-03-23 05:19:29 AM-train.py-INFO:2022-03-23 05:19:29.785770, Epoch: [008/020], Step: [0751/4779], Loss: 0.6968]
[2022-03-23 05:19:31 AM-train.py-INFO:2022-03-23 05:19:31.986264, Epoch: [008/020], Step: [0756/4779], Loss: 0.6983]
[2022-03-23 05:19:34 AM-train.py-INFO:2022-03-23 05:19:34.106506, Epoch: [008/020], Step: [0761/4779], Loss: 0.6977]
[2022-03-23 05:19:36 AM-train.py-INFO:2022-03-23 05:19:36.302619, Epoch: [008/020], Step: [0766/4779], Loss: 0.6986]
[2022-03-23 05:19:38 AM-train.py-INFO:2022-03-23 05:19:38.597740, Epoch: [008/020], Step: [0771/4779], Loss: 0.6982]
[2022-03-23 05:19:40 AM-train.py-INFO:2022-03-23 05:19:40.886276, Epoch: [008/020], Step: [0776/4779], Loss: 0.6992]
[2022-03-23 05:19:43 AM-train.py-INFO:2022-03-23 05:19:43.186578, Epoch: [008/020], Step: [0781/4779], Loss: 0.6977]
[2022-03-23 05:19:45 AM-train.py-INFO:2022-03-23 05:19:45.396302, Epoch: [008/020], Step: [0786/4779], Loss: 0.6983]
[2022-03-23 05:19:47 AM-train.py-INFO:2022-03-23 05:19:47.802006, Epoch: [008/020], Step: [0791/4779], Loss: 0.6980]
[2022-03-23 05:19:50 AM-train.py-INFO:2022-03-23 05:19:50.097025, Epoch: [008/020], Step: [0796/4779], Loss: 0.6986]
[2022-03-23 05:19:52 AM-train.py-INFO:2022-03-23 05:19:52.491275, Epoch: [008/020], Step: [0801/4779], Loss: 0.6982]
[2022-03-23 05:19:54 AM-train.py-INFO:2022-03-23 05:19:54.895033, Epoch: [008/020], Step: [0806/4779], Loss: 0.6985]
[2022-03-23 05:19:57 AM-train.py-INFO:2022-03-23 05:19:57.272600, Epoch: [008/020], Step: [0811/4779], Loss: 0.6993]
[2022-03-23 05:19:59 AM-train.py-INFO:2022-03-23 05:19:59.579498, Epoch: [008/020], Step: [0816/4779], Loss: 0.6998]
[2022-03-23 05:20:01 AM-train.py-INFO:2022-03-23 05:20:01.889670, Epoch: [008/020], Step: [0821/4779], Loss: 0.7004]
[2022-03-23 05:20:04 AM-train.py-INFO:2022-03-23 05:20:04.404109, Epoch: [008/020], Step: [0826/4779], Loss: 0.7000]
[2022-03-23 05:20:06 AM-train.py-INFO:2022-03-23 05:20:06.626601, Epoch: [008/020], Step: [0831/4779], Loss: 0.6985]
[2022-03-23 05:20:08 AM-train.py-INFO:2022-03-23 05:20:08.692259, Epoch: [008/020], Step: [0836/4779], Loss: 0.6979]
[2022-03-23 05:20:10 AM-train.py-INFO:2022-03-23 05:20:10.687611, Epoch: [008/020], Step: [0841/4779], Loss: 0.6981]
[2022-03-23 05:20:12 AM-train.py-INFO:2022-03-23 05:20:12.693689, Epoch: [008/020], Step: [0846/4779], Loss: 0.6971]
[2022-03-23 05:20:14 AM-train.py-INFO:2022-03-23 05:20:14.687372, Epoch: [008/020], Step: [0851/4779], Loss: 0.6967]
[2022-03-23 05:20:16 AM-train.py-INFO:2022-03-23 05:20:16.693624, Epoch: [008/020], Step: [0856/4779], Loss: 0.6972]
[2022-03-23 05:20:18 AM-train.py-INFO:2022-03-23 05:20:18.803313, Epoch: [008/020], Step: [0861/4779], Loss: 0.6968]
[2022-03-23 05:20:20 AM-train.py-INFO:2022-03-23 05:20:20.992307, Epoch: [008/020], Step: [0866/4779], Loss: 0.6963]
[2022-03-23 05:20:23 AM-train.py-INFO:2022-03-23 05:20:23.095357, Epoch: [008/020], Step: [0871/4779], Loss: 0.6955]
[2022-03-23 05:20:25 AM-train.py-INFO:2022-03-23 05:20:25.291794, Epoch: [008/020], Step: [0876/4779], Loss: 0.6960]
[2022-03-23 05:20:27 AM-train.py-INFO:2022-03-23 05:20:27.287928, Epoch: [008/020], Step: [0881/4779], Loss: 0.6974]
[2022-03-23 05:20:29 AM-train.py-INFO:2022-03-23 05:20:29.557054, Epoch: [008/020], Step: [0886/4779], Loss: 0.6968]
[2022-03-23 05:20:31 AM-train.py-INFO:2022-03-23 05:20:31.990597, Epoch: [008/020], Step: [0891/4779], Loss: 0.6958]
[2022-03-23 05:20:34 AM-train.py-INFO:2022-03-23 05:20:34.301077, Epoch: [008/020], Step: [0896/4779], Loss: 0.6985]
[2022-03-23 05:20:36 AM-train.py-INFO:2022-03-23 05:20:36.595614, Epoch: [008/020], Step: [0901/4779], Loss: 0.7008]
[2022-03-23 05:20:38 AM-train.py-INFO:2022-03-23 05:20:38.906954, Epoch: [008/020], Step: [0906/4779], Loss: 0.7017]
[2022-03-23 05:20:41 AM-train.py-INFO:2022-03-23 05:20:41.099249, Epoch: [008/020], Step: [0911/4779], Loss: 0.7037]
[2022-03-23 05:20:43 AM-train.py-INFO:2022-03-23 05:20:43.092116, Epoch: [008/020], Step: [0916/4779], Loss: 0.7023]
[2022-03-23 05:20:45 AM-train.py-INFO:2022-03-23 05:20:45.394622, Epoch: [008/020], Step: [0921/4779], Loss: 0.7007]
[2022-03-23 05:20:47 AM-train.py-INFO:2022-03-23 05:20:47.602029, Epoch: [008/020], Step: [0926/4779], Loss: 0.7013]
[2022-03-23 05:20:49 AM-train.py-INFO:2022-03-23 05:20:49.791947, Epoch: [008/020], Step: [0931/4779], Loss: 0.7013]
[2022-03-23 05:20:51 AM-train.py-INFO:2022-03-23 05:20:51.987882, Epoch: [008/020], Step: [0936/4779], Loss: 0.7034]
[2022-03-23 05:20:54 AM-train.py-INFO:2022-03-23 05:20:54.184353, Epoch: [008/020], Step: [0941/4779], Loss: 0.7021]
[2022-03-23 05:20:56 AM-train.py-INFO:2022-03-23 05:20:56.391840, Epoch: [008/020], Step: [0946/4779], Loss: 0.7022]
[2022-03-23 05:20:58 AM-train.py-INFO:2022-03-23 05:20:58.654427, Epoch: [008/020], Step: [0951/4779], Loss: 0.7018]
[2022-03-23 05:21:00 AM-train.py-INFO:2022-03-23 05:21:00.796184, Epoch: [008/020], Step: [0956/4779], Loss: 0.7007]
[2022-03-23 05:21:03 AM-train.py-INFO:2022-03-23 05:21:03.093966, Epoch: [008/020], Step: [0961/4779], Loss: 0.7000]
[2022-03-23 05:21:05 AM-train.py-INFO:2022-03-23 05:21:05.384094, Epoch: [008/020], Step: [0966/4779], Loss: 0.7012]
[2022-03-23 05:21:07 AM-train.py-INFO:2022-03-23 05:21:07.789391, Epoch: [008/020], Step: [0971/4779], Loss: 0.7025]
[2022-03-23 05:21:09 AM-train.py-INFO:2022-03-23 05:21:09.994977, Epoch: [008/020], Step: [0976/4779], Loss: 0.7012]
[2022-03-23 05:21:12 AM-train.py-INFO:2022-03-23 05:21:12.286816, Epoch: [008/020], Step: [0981/4779], Loss: 0.7008]
[2022-03-23 05:21:14 AM-train.py-INFO:2022-03-23 05:21:14.588477, Epoch: [008/020], Step: [0986/4779], Loss: 0.6997]
[2022-03-23 05:21:16 AM-train.py-INFO:2022-03-23 05:21:16.705541, Epoch: [008/020], Step: [0991/4779], Loss: 0.7003]
[2022-03-23 05:21:19 AM-train.py-INFO:2022-03-23 05:21:19.104826, Epoch: [008/020], Step: [0996/4779], Loss: 0.7003]
[2022-03-23 05:21:21 AM-train.py-INFO:2022-03-23 05:21:21.296221, Epoch: [008/020], Step: [1001/4779], Loss: 0.7004]
[2022-03-23 05:21:23 AM-train.py-INFO:2022-03-23 05:21:23.484365, Epoch: [008/020], Step: [1006/4779], Loss: 0.7005]
[2022-03-23 05:21:25 AM-train.py-INFO:2022-03-23 05:21:25.772482, Epoch: [008/020], Step: [1011/4779], Loss: 0.6999]
[2022-03-23 05:21:27 AM-train.py-INFO:2022-03-23 05:21:27.980575, Epoch: [008/020], Step: [1016/4779], Loss: 0.6995]
[2022-03-23 05:21:29 AM-train.py-INFO:2022-03-23 05:21:29.994641, Epoch: [008/020], Step: [1021/4779], Loss: 0.6982]
[2022-03-23 05:21:32 AM-train.py-INFO:2022-03-23 05:21:32.094942, Epoch: [008/020], Step: [1026/4779], Loss: 0.6979]
[2022-03-23 05:21:34 AM-train.py-INFO:2022-03-23 05:21:34.093040, Epoch: [008/020], Step: [1031/4779], Loss: 0.6968]
[2022-03-23 05:21:36 AM-train.py-INFO:2022-03-23 05:21:36.141254, Epoch: [008/020], Step: [1036/4779], Loss: 0.6964]
[2022-03-23 05:21:38 AM-train.py-INFO:2022-03-23 05:21:38.494161, Epoch: [008/020], Step: [1041/4779], Loss: 0.6957]
[2022-03-23 05:21:40 AM-train.py-INFO:2022-03-23 05:21:40.497833, Epoch: [008/020], Step: [1046/4779], Loss: 0.6945]
[2022-03-23 05:21:42 AM-train.py-INFO:2022-03-23 05:21:42.493632, Epoch: [008/020], Step: [1051/4779], Loss: 0.6942]
[2022-03-23 05:21:44 AM-train.py-INFO:2022-03-23 05:21:44.487251, Epoch: [008/020], Step: [1056/4779], Loss: 0.6933]
[2022-03-23 05:21:46 AM-train.py-INFO:2022-03-23 05:21:46.494166, Epoch: [008/020], Step: [1061/4779], Loss: 0.6930]
[2022-03-23 05:21:48 AM-train.py-INFO:2022-03-23 05:21:48.488467, Epoch: [008/020], Step: [1066/4779], Loss: 0.6938]
[2022-03-23 05:21:50 AM-train.py-INFO:2022-03-23 05:21:50.482372, Epoch: [008/020], Step: [1071/4779], Loss: 0.6938]
[2022-03-23 05:21:52 AM-train.py-INFO:2022-03-23 05:21:52.492681, Epoch: [008/020], Step: [1076/4779], Loss: 0.6932]
[2022-03-23 05:21:54 AM-train.py-INFO:2022-03-23 05:21:54.490256, Epoch: [008/020], Step: [1081/4779], Loss: 0.6920]
[2022-03-23 05:21:56 AM-train.py-INFO:2022-03-23 05:21:56.491854, Epoch: [008/020], Step: [1086/4779], Loss: 0.6912]
[2022-03-23 05:21:58 AM-train.py-INFO:2022-03-23 05:21:58.493177, Epoch: [008/020], Step: [1091/4779], Loss: 0.6898]
[2022-03-23 05:22:00 AM-train.py-INFO:2022-03-23 05:22:00.662925, Epoch: [008/020], Step: [1096/4779], Loss: 0.6884]
[2022-03-23 05:22:02 AM-train.py-INFO:2022-03-23 05:22:02.806962, Epoch: [008/020], Step: [1101/4779], Loss: 0.6879]
[2022-03-23 05:22:04 AM-train.py-INFO:2022-03-23 05:22:04.893470, Epoch: [008/020], Step: [1106/4779], Loss: 0.6878]
[2022-03-23 05:22:07 AM-train.py-INFO:2022-03-23 05:22:07.004349, Epoch: [008/020], Step: [1111/4779], Loss: 0.6879]
[2022-03-23 05:22:09 AM-train.py-INFO:2022-03-23 05:22:09.193448, Epoch: [008/020], Step: [1116/4779], Loss: 0.6877]
[2022-03-23 05:22:11 AM-train.py-INFO:2022-03-23 05:22:11.497977, Epoch: [008/020], Step: [1121/4779], Loss: 0.6878]
[2022-03-23 05:22:13 AM-train.py-INFO:2022-03-23 05:22:13.783052, Epoch: [008/020], Step: [1126/4779], Loss: 0.6874]
[2022-03-23 05:22:15 AM-train.py-INFO:2022-03-23 05:22:15.798889, Epoch: [008/020], Step: [1131/4779], Loss: 0.6911]
[2022-03-23 05:22:17 AM-train.py-INFO:2022-03-23 05:22:17.802483, Epoch: [008/020], Step: [1136/4779], Loss: 0.6916]
[2022-03-23 05:22:19 AM-train.py-INFO:2022-03-23 05:22:19.786497, Epoch: [008/020], Step: [1141/4779], Loss: 0.6928]
[2022-03-23 05:22:21 AM-train.py-INFO:2022-03-23 05:22:21.787364, Epoch: [008/020], Step: [1146/4779], Loss: 0.6942]
[2022-03-23 05:22:23 AM-train.py-INFO:2022-03-23 05:22:23.787579, Epoch: [008/020], Step: [1151/4779], Loss: 0.6945]
[2022-03-23 05:22:25 AM-train.py-INFO:2022-03-23 05:22:25.793470, Epoch: [008/020], Step: [1156/4779], Loss: 0.6944]
